please give me flights from atlanta to boston on wednesday morning and thursday afternoon 		 please give me flights from atlanta to boston on wednesday afternoon and thursday morning 		 Score: 0.9979
show me the latest flight from las vegas to denver 		 what is the latest flight leaving washington for denver 		 Score: 0.8100
round trip flights from salt lake city to cincinnati nonstop flights if possible 		 american flights from cincinnati to salt lake city 		 Score: 0.8100
what is the earliest american airlines flight leaving philadelphia for dallas 		 what is the earliest flight leaving boston on july first to dallas on july first 		 Score: 0.8099
show me a list of flights from boston to atlanta leaving after noon and arriving before 7 pm 		 list all flights going from boston to atlanta before 7 oclock am on thursday 		 Score: 0.8099
what are the flights from washington dc to denver 		 show me flights from san francisco to denver 		 Score: 0.8099
id like to have flight from denver to pittsburgh 		 id like to see flights from pittsburgh to philadelphia 		 Score: 0.8099
now i need flights leaving from atlanta and arriving in philadelphia on wednesday morning 		 i need a flight from philadelphia to san francisco next wednesday 		 Score: 0.8099
please show me the flights from atlanta to denver 		 show me the united flights from bwi to denver 		 Score: 0.8099
what are the evening flights from atlanta to baltimore 		 show me the flights from atlanta to baltimore 		 Score: 0.8099
show me all flights arriving at dallas 		 show me the flights from boston to san francisco that stop in dallas 		 Score: 0.8099
list the delta airlines flights from boston to philadelphia 		 show me the flights from philadelphia to boston 		 Score: 0.8099
is there a late afternoon flight leaving washington for denver 		 what is the first flight after 12 noon from washington for denver 		 Score: 0.8099
id like to see all flights from baltimore to philadelphia 		 i would like to see the daily flights from baltimore to philadelphia 		 Score: 0.8099
what is the first flight from boston to atlanta 		 show all nonstop flights from boston to atlanta 		 Score: 0.8099
what are the flights from atlanta to baltimore which arrive in baltimore at 7 oclock pm 		 i need a flight from atlanta to baltimore nonstop arriving at 7 pm please 		 Score: 0.8099
i need a flight from baltimore to seattle 		 show me the flights from baltimore to seattle 		 Score: 0.8099
what are the afternoon flights between washington and boston 		 can you tell me the afternoon nonstop flights departing from atlanta to boston 		 Score: 0.8099
what are the flights from dallas to philadelphia 		 what are the flights and fares from atlanta to philadelphia 		 Score: 0.8098
show me all flights from san francisco to pittsburgh on friday 		 show me all flights from pittsburgh to san francisco 		 Score: 0.8098
list all flights from atlanta to baltimore thursday morning 		 what flights are available thursday afternoon from baltimore to atlanta 		 Score: 0.8098
i want to fly from dallas fort worth to philadelphia 		 id like to find a flight between dallas and philadelphia 		 Score: 0.8098
how about flights from dallas to atlanta on wednesday morning 		 show first flight from pittsburgh to atlanta on wednesday 		 Score: 0.8098
show me the flights from atlanta to boston 		 find me the latest return flight from atlanta to boston on the same day 		 Score: 0.8098
what is the cheapest one way flight from atlanta to boston 		 i want to fly from boston to atlanta i would like the cheapest fare please 		 Score: 0.8098
list the flights from philadelphia to dallas on american airlines 		 what are the morning flights from philadelphia to dallas going on american airlines 		 Score: 0.8098
what are the flights from san francisco to denver 		 find a transcontinental flight on american airlines from boston to san francisco that makes a stopover in denver 		 Score: 0.8098
i would like a flight from philadelphia to dallas that makes a stop in atlanta 		 i need to fly leaving philadelphia to atlanta 		 Score: 0.8098
show me the flights from dallas to atlanta 		 show me all the direct flights from baltimore to atlanta 		 Score: 0.8098
show me the flights from baltimore to oakland please 		 show me all flight from san francisco to oakland 		 Score: 0.8098
show me the flights from oakland to denver 		 show me all flights from boston to denver 		 Score: 0.8097
list all flights please from washington to san francisco 		 show me the flights from san francisco to washington dc 		 Score: 0.8097
show me the flights from pittsburgh to baltimore 		 from pittsburgh to baltimore 		 Score: 0.8097
i would like to fly from pittsburgh to atlanta 		 im interested in flying from boston to atlanta 		 Score: 0.8097
is there a flight from atlanta to san francisco that stops over in denver 		 find any flight from boston to oakland stopping in denver 		 Score: 0.8097
i want the cheapest flight from pittsburgh to atlanta 		 flying from pittsburgh to atlanta on september fourth what would be the cheapest flight 		 Score: 0.8097
i want a flight from los angeles to charlotte that leaves on a weekday morning 		 i need a flight from los angeles to charlotte today 		 Score: 0.8097
show me flights from washington dc to san francisco with a stopover in denver 		 from san francisco to denver 		 Score: 0.8097
find me a flight on united from boston to san francisco with a stopover in denver 		 what about a flight from boston to san francisco stopping in denver 		 Score: 0.8097
show me the flights from pittsburgh to baltimore 		 find travel arrangements for a round trip flight from baltimore to pittsburgh 		 Score: 0.8097
what am flights are available from pittsburgh to boston 		 flights from boston to pittsburgh 		 Score: 0.8097
all flights pittsburgh to baltimore on thursday arrival by 10 am 		 i would like information on flights from pittsburgh to baltimore arriving in baltimore before 10 am on thursday 		 Score: 0.8097
im interested in flights from denver to pittsburgh 		 i want a flight from boston to denver that stops in pittsburgh 		 Score: 0.8096
show me flights from pittsburgh to san francisco 		 information on round trip flights from pittsburgh to san francisco first class 		 Score: 0.8096
what flights are available on sunday to pittsburgh from san francisco 		 what is the cheapest flight from san francisco to pittsburgh on sunday 		 Score: 0.8096
show me all flights arriving to denver from baltimore oakland and boston 		 show me all flights from denver to san francisco 		 Score: 0.8096
show me all flights from pittsburgh to atlanta 		 do you have any direct flights from pittsburgh to atlanta 		 Score: 0.8096
list all flights from baltimore to atlanta after noon thursday nonstop 		 show me all flights from boston to atlanta which leave atlanta after noon tomorrow 		 Score: 0.8096
find me the earliest flight from boston to atlanta and the latest return to boston on the same day 		 find me the earliest boston departure for atlanta and the lastest return trip from atlanta so that i can be in atlanta the longest amount of time but return to boston the same day 		 Score: 0.8096
flights between milwaukee and orlando one way 		 show me all flights from milwaukee to orlando 		 Score: 0.8096
list the flights from philadelphia to san francisco via dallas 		 show me the flights from dallas to san francisco 		 Score: 0.8096
show me the flights from philadelphia to atlanta 		 i need to fly between philadelphia and atlanta 		 Score: 0.8096
show me the earliest flights from boston to denver on wednesday 		 show me the earliest flight from boston to denver 		 Score: 0.8096
show me flights from boston to san francisco 		 which united flights from boston to san francisco make connections 		 Score: 0.8096
can you show me the flights from baltimore to dallas 		 please show me flights from san francisco to dallas 		 Score: 0.8095
show the flights from pittsburgh to san francisco again on monday 		 show me the flights from pittsburgh to san francisco 		 Score: 0.8095
what are all flights from san francisco to philadelphia with stops in pittsburgh 		 what flights are available from denver to philadelphia with stopover in pittsburgh 		 Score: 0.8095
show me american flights from dallas to san francisco 		 show me the flights from boston to san francisco stopping in dallas on american airlines 		 Score: 0.8095
are there any flights from boston to san francisco stopping in denver 		 are there any 4 oclock flights from washington to denver 		 Score: 0.8095
what are all flights from san francisco to philadelphia with stops in pittsburgh 		 show all flights from pittsburgh to san francisco 		 Score: 0.8095
weekday flights from san francisco to denver 		 afternoon flight from denver to san francisco 		 Score: 0.8095
whats the cheapest flight from atlanta to baltimore 		 what are the flights from atlanta to baltimore 		 Score: 0.8095
i would like direct coach flights from pittsburgh to atlanta 		 i would like to fly from denver to pittsburgh and atlanta 		 Score: 0.8094
what flights are there on sunday from seattle to chicago 		 what flights arrive in chicago on sunday on continental 		 Score: 0.8094
what are the cheapest one way flights from atlanta to pittsburgh 		 show me the one way flights from atlanta to pittsburgh 		 Score: 0.8094
show me the flights from denver that go to pittsburgh and then atlanta 		 id like to fly from denver to atlanta with a stop in pittsburgh 		 Score: 0.8094
what are the cheapest one way flights from pittsburgh to atlanta 		 what are the cheapest round trip flights from denver to atlanta 		 Score: 0.8094
show me all flights from phoenix to milwaukee next wednesday 		 flights from phoenix to milwaukee on wednesday evening 		 Score: 0.8094
what is the least expensive flight from atlanta to boston 		 what is the cheapest flight from boston to atlanta 		 Score: 0.8094
list all flights from orlando to kansas city then to minneapolis 		 list all round trip flights from orlando to kansas city 		 Score: 0.8094
do you have a flight from philadelphia to san francisco with a stopover in dallas 		 what flights go from boston to san francisco with a stop in dallas 		 Score: 0.8094
show me the flights from pittsburgh to baltimore 		 show me the flights from dallas to baltimore 		 Score: 0.8094
i need a flight from kansas city to chicago next wednesday that reaches chicago around 7 in the evening 		 i want a flight that leaves thursday around 7 pm from chicago to kansas city 		 Score: 0.8094
show me the flights available from atlanta to baltimore leaving atlanta in the morning 		 give me morning flights from charlotte to baltimore 		 Score: 0.8094
i would like to fly from denver to pittsburgh and atlanta 		 im interested in a flight from pittsburgh to atlanta 		 Score: 0.8094
give me the first flight from boston to atlanta 		 what flights go from boston to atlanta 		 Score: 0.8094
is there a flight leaving from boston to atlanta 		 what is the last flight from boston to atlanta 		 Score: 0.8093
what flights are currently available between boston and dallas fort worth 		 show me the flights from boston to dallas 		 Score: 0.8093
now i need a flight leaving fort worth and arriving in denver no later than 2 pm next monday 		 i would like a flight from boston to denver on monday 		 Score: 0.8093
show me the flights on twa from atlanta in the morning 		 show me the flights from atlanta to bwi 		 Score: 0.8093
which united airlines flight flies from boston to san francisco and makes a stopover in philadelphia 		 what are the flights from boston to philadelphia 		 Score: 0.8093
show me all the direct flights from baltimore to atlanta 		 show me the flights from philadelphia to atlanta georgia 		 Score: 0.8093
i need a flight from san francisco to pittsburgh from pittsburgh to new york and then new york to san francisco 		 show me the flights from pittsburgh to san francisco 		 Score: 0.8093
show me flights from pittsburgh to san francisco on friday leaving after 12 noon 		 show me the flights from pittsburgh to san francisco on friday 		 Score: 0.8093
id like to see all flights from baltimore to philadelphia 		 all flights from pittsburgh to philadelphia 		 Score: 0.8093
show me the earliest flight from cleveland to memphis 		 now show me the flights from memphis to cleveland 		 Score: 0.8093
which flights go from philadelphia to san francisco 		 which united airlines flight flies from boston to san francisco and makes a stopover in philadelphia 		 Score: 0.8093
id like to book a flight from san diego to toronto 		 looking for flights in toronto to san diego 		 Score: 0.8093
id like also to book a one way flight from pittsburgh to atlanta the cheapest one on july twentieth 		 i would like the cheapest flight from pittsburgh to atlanta leaving april twenty fifth and returning may sixth 		 Score: 0.8093
show me flights from denver to philadelphia 		 i want to fly from boston to denver with a stop in philadelphia 		 Score: 0.8093
what are the evening flights from atlanta to baltimore 		 show flights from atlanta to baltimore 		 Score: 0.8093
show me delta flights from dallas to denver 		 is there a flight on delta airlines from boston to denver 		 Score: 0.8092
does continental airlines fly from denver to san francisco 		 show flights from denver into san francisco 		 Score: 0.8092
i want a flight from boston to atlanta 		 i need a flight from philadelphia to dallas that stops in atlanta 		 Score: 0.8092
can you list all round trip flights from orlando to kansas city and then to minneapolis 		 list round trip flights from orlando to kansas city 		 Score: 0.8092
what is the latest flight from philadelphia to boston 		 what is the latest flight between washington and boston 		 Score: 0.8092
i want to fly from philadelphia to dallas with a stop in atlanta on a breakfast flight 		 i need a flight from philadelphia to dallas that stops in atlanta 		 Score: 0.8092
what is the earliest flight from pittsburgh to san francisco 		 name the earliest flight from boston to san francisco 		 Score: 0.8092
show me a list of the flights from san francisco to boston 		 show me the flights from dallas to boston 		 Score: 0.8092
list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia 		 show me all flights from philadelphia to baltimore 		 Score: 0.8092
list all the arriving flights at general mitchell international 		 list all the takeoffs and landings at general mitchell airport 		 Score: 0.8092
i need to fly leaving philadelphia to atlanta 		 i would like a flight from boston to atlanta 		 Score: 0.8092
show me flights from denver to philadelphia on a monday 		 show me the flights from denver to philadelphia on a saturday 		 Score: 0.8092
show flights from denver into san francisco 		 is there a delta flight from denver to san francisco 		 Score: 0.8092
can you give me a list of the flights from atlanta to boston 		 show me the evening flights from atlanta to boston 		 Score: 0.8092
does delta airline fly from denver to pittsburgh 		 flight information from pittsburgh to denver 		 Score: 0.8091
show flights between boston and denver 		 show me flights from san francisco to denver 		 Score: 0.8091
show me the flights from baltimore to philadelphia 		 show me the flights from denver to philadelphia 		 Score: 0.8091
show me all flights from philadelphia to san francisco with one stop in dallas 		 give me the flights for american airline from philadelphia to dallas 		 Score: 0.8091
i would like to fly from boston to san francisco 		 what flights go to san francisco from boston 		 Score: 0.8091
is there a flight leaving from boston to atlanta 		 please list all flights between boston and atlanta 		 Score: 0.8091
nonstop flights seattle to boston 		 nonstop flights denver to boston 		 Score: 0.8091
i would like to plan a flight on american airlines from boston to denver 		 i would like a flight from boston to denver on monday 		 Score: 0.8091
show flights between boston and denver 		 show me the united flights from bwi to denver 		 Score: 0.8091
show me flights from atlanta to baltimore 		 flights to baltimore 		 Score: 0.8091
i would like a flight from washington to boston leaving at 230 on august twentieth 		 i would like an afternoon flight from washington to boston on august twentieth 		 Score: 0.8091
list flights from denver to baltimore 		 list flights from pittsburgh to baltimore 		 Score: 0.8091
list all american airlines flights from phoenix to milwaukee on wednesday 		 flights from phoenix to milwaukee on wednesday evening 		 Score: 0.8091
information on flights from pittsburgh to philadelphia 		 what flights are available from denver to philadelphia with stopover in pittsburgh 		 Score: 0.8091
does continental fly from boston to san francisco with a stop in denver 		 from san francisco to denver 		 Score: 0.8091
find any flight from boston to oakland stopping in denver 		 list all direct flights from boston to denver 		 Score: 0.8091
what are the flights from kansas city to burbank on saturday may twenty two on southwest 		 what are the flights from las vegas to burbank also on saturday may twenty two 		 Score: 0.8090
what are all flights from boston to denver 		 are there any flights from boston to san francisco stopping in denver 		 Score: 0.8090
show me flights from dallas to atlanta on tuesday 		 show me flights from dallas to atlanta 		 Score: 0.8090
what flights are available from dallas fort worth to atlanta 		 what flights go from boston to atlanta 		 Score: 0.8090
i would like some information on flights leaving boston to atlanta 		 show me the flights from boston to san francisco that stop in atlanta 		 Score: 0.8090
list the flight from philadelphia to san francisco on american airlines 		 information on a flight from san francisco to philadelphia 		 Score: 0.8090
show afternoon flights from dallas to san francisco 		 show me american flights from dallas to san francisco 		 Score: 0.8090
flights from denver to philadelphia include fares 		 i would like to see flights from denver to philadelphia 		 Score: 0.8090
list all flights from new york to las vegas that fly nonstop on sunday and list flights from memphis to las vegas that fly nonstop on sunday 		 give me all nonstops from new york city to las vegas that arrive on a sunday 		 Score: 0.8090
show me flights from milwaukee to orlando on wednesday after 6 pm 		 what are the flights from milwaukee to orlando on wednesday 		 Score: 0.8090
show me the flights from san francisco to boston 		 show me the flights from philadelphia to boston 		 Score: 0.8090
i need a flight from philadelphia to denver 		 i need a flight from denver to philadelphia on saturday 		 Score: 0.8090
show me the latest flight from san francisco to denver 		 show me flights leaving from san francisco to denver on september thirtieth 		 Score: 0.8090
show me the flights from atlanta to boston 		 show me the flights from san francisco to boston 		 Score: 0.8089
is there a flight from atlanta to san francisco which connects in dallas 		 show me flights to dallas from san francisco and atlanta and pittsburgh 		 Score: 0.8089
nonstop flights from seattle to denver 		 show me flights from san francisco to denver 		 Score: 0.8089
id like to fly from denver to pittsburgh with a stop in atlanta 		 are there any flights from denver to pittsburgh with a stopover in atlanta 		 Score: 0.8089
show me all the united flights from boston to denver 		 find a transcontinental flight on american airlines from boston to san francisco that makes a stopover in denver 		 Score: 0.8089
what first class flights are available from denver to baltimore on july twenty fifth 1991 		 what flights are available from denver to baltimore first class on united airlines arriving may seventh before noon 		 Score: 0.8089
what flights do you have between pittsburgh and atlanta 		 id like to see flights from pittsburgh to atlanta 		 Score: 0.8089
i want a flight from philadelphia to dallas with a stop in atlanta 		 i want to fly from atlanta to philadelphia nonstop 		 Score: 0.8089
please list for me the flights on united airlines between boston and denver 		 show me all flights arriving to denver from boston 		 Score: 0.8089
is there a flight on united airlines from boston to denver 		 do any of the continental flights from boston to san francisco stop in denver 		 Score: 0.8089
im interested in flights from denver to pittsburgh 		 flight information from pittsburgh to denver 		 Score: 0.8089
show me all flights arriving to denver from oakland 		 show me flights from san francisco to denver 		 Score: 0.8089
can you show me evening flights from nashville to houston that serve dinner 		 id like a flight tomorrow late from nashville to houston with dinner please 		 Score: 0.8088
please show me the flights from denver to baltimore between 10 am and 2 pm 		 show me flights between denver and baltimore 		 Score: 0.8088
show me the flights from miami to denver 		 show me all flights arriving to denver from boston 		 Score: 0.8088
show me the cheapest flights from baltimore to dallas 		 show me all flights from baltimore to dallas 		 Score: 0.8088
what is your cheapest flight from pittsburgh to denver 		 what is the cheapest flight from denver to pittsburgh leaving on september twenty eighth 		 Score: 0.8088
show me all flights arriving at dallas 		 show me flights from san francisco to dallas please 		 Score: 0.8088
find travel arrangements for a one way flight from boston to pittsburgh 		 show me the flights from boston to pittsburgh 		 Score: 0.8088
what is the cheapest round trip flight from denver to atlanta 		 id like to find the cheapest flight from washington dc to atlanta 		 Score: 0.8088
show me the flights from boston to pittsburgh on wednesday or thursday 		 show me the flights from boston to pittsburgh 		 Score: 0.8088
can i go from boston to san francisco with a stopover in denver 		 i want to fly from denver to san francisco with at least one stop 		 Score: 0.8088
are there any flights from atlanta to denver 		 what flights go from denver to atlanta 		 Score: 0.8088
show me the flights from boston to san francisco 		 could you tell me what flights you have that run daily from boston to san francisco please 		 Score: 0.8088
show me the evening flights from philadelphia to atlanta 		 please list flights from atlanta to philly 		 Score: 0.8088
show me all flights from orlando to san diego on a boeing 737 		 show me all flights from san diego to phoenix on a boeing 737 		 Score: 0.8088
show me the flights between boston and san francisco denver and san francisco boston and denver 		 show me flights from san francisco to denver 		 Score: 0.8088
i would like to see the flights from baltimore to philadelphia 		 okay i would like to fly from atlanta to philadelphia 		 Score: 0.8088
show me delta flights from dallas to denver 		 show me flights from boston to denver 		 Score: 0.8088
show me all flights from philadelphia to san francisco with one stop in dallas 		 show me the flights from boston to san francisco stopping in dallas on american airlines 		 Score: 0.8087
give me flights from atlanta to baltimore 		 i need a flight tomorrow from atlanta to baltimore 		 Score: 0.8087
i would like to fly from pittsburgh to atlanta on us air 		 i would like a flight from boston to atlanta 		 Score: 0.8087
id like to fly from atlanta to denver on august twenty ninth 		 i would like a flight from atlanta to denver 		 Score: 0.8087
show me the flights from washington dc to san francisco with a stopover in denver 		 show me all flights from denver to san francisco 		 Score: 0.8087
show me all flights that depart from san francisco and go to either boston philadelphia or baltimore 		 give me a list of all the flights from baltimore to philadelphia or denver to philadelphia or pittsburgh to philadelphia 		 Score: 0.8087
i want to fly from dallas to san francisco 		 i would like to fly from boston to san francisco 		 Score: 0.8087
what flights are available on sunday to pittsburgh from san francisco 		 id like a list of all the flights from san francisco to pittsburgh on sunday please 		 Score: 0.8087
what flight from boston to atlanta arrives earliest in atlanta 		 find me the earliest flight from boston to atlanta and the latest return to boston on the same day 		 Score: 0.8087
show me the flights from los angeles to pittsburgh which arrive at pittsburgh on monday 		 show the flights from pittsburgh to san francisco again on monday 		 Score: 0.8087
show me all flights from denver to baltimore 		 show me all flights from baltimore to san francisco 		 Score: 0.8087
i would like a flight from philadelphia to dallas that makes a stop in atlanta 		 what flights from philadelphia to atlanta 		 Score: 0.8087
list daily flights of united airline from denver to baltimore with first class service 		 what flight goes from denver to baltimore first class on united airlines arriving on may seventh 		 Score: 0.8087
show me flights from washington to boston on friday 		 what flights are available friday from san francisco to boston 		 Score: 0.8087
are there any flights from boston to san francisco which stop in denver 		 what flights are available from boston to denver today 		 Score: 0.8087
show flights from pittsburgh into san francisco 		 show me flights from san francisco to pittsburgh on a sunday 		 Score: 0.8087
i want a flight from denver to atlanta 		 i would like a flight from atlanta to denver 		 Score: 0.8086
information on flights from pittsburgh to philadelphia 		 id like to see flights from pittsburgh to philadelphia 		 Score: 0.8086
show me the latest nonstop flight from denver to washington dc 		 flights from washington dc to denver 		 Score: 0.8086
show me flights from san francisco to atlanta 		 i would like a flight from boston to atlanta 		 Score: 0.8086
im flying from boston to dallas 		 i need to go from boston to dallas 		 Score: 0.8086
give me morning flights from atlanta to baltimore 		 show flights from atlanta to baltimore 		 Score: 0.8086
i need to fly from washington to san francisco but id like to stop over at dallas can you tell me a schedule of flights that will do that 		 i would like a flight from philadelphia to san francisco but i would like to stop in dallas 		 Score: 0.8086
i would like a nonstop flight from philadelphia to pittsburgh 		 i would like a flight from denver to pittsburgh 		 Score: 0.8086
can you please show me the flights from pittsburgh to boston on wednesday of next week that arrive before noon 		 show me the flights from boston to pittsburgh next wednesday night after 6 oclock 		 Score: 0.8086
what flights do you have from baltimore to san francisco 		 what are your flights from dallas to baltimore 		 Score: 0.8086
show first flight from boston to philadelphia 		 show flights from philadelphia to san francisco 		 Score: 0.8086
i would like information on flights from san francisco to pittsburgh leaving after 8 pm monday night 		 i would like to know the flights that are available leaving out of pittsburgh to san francisco on thursday night after 9 pm 		 Score: 0.8086
what are the flights available after 3 pm between denver and san francisco 		 what flights go from dallas to denver after 3 pm 		 Score: 0.8086
id like to fly from denver to pittsburgh to atlanta could you find me the cheapest way to do this 		 i want the cheapest flight from pittsburgh to atlanta 		 Score: 0.8086
find me the earliest flight from boston to atlanta 		 what flights go from boston to atlanta 		 Score: 0.8086
what are the flights from san francisco to denver 		 san francisco to denver 		 Score: 0.8086
are there any flights next monday morning from pittsburgh to san francisco 		 what flights are there from dallas to pittsburgh on monday morning 		 Score: 0.8086
please give me flights available from baltimore to philadelphia 		 i want to fly from baltimore to philadelphia 		 Score: 0.8086
what are all flights from san francisco to philadelphia with stops in pittsburgh 		 list the flights from san francisco to philadelphia on american airlines 		 Score: 0.8085
i would like to fly from boston to baltimore please tell me what are the times of the flights 		 show me the flights from boston to baltimore 		 Score: 0.8085
what flights are available from denver to philadelphia on wednesday 		 what flights are there available from philadelphia to denver on wednesday with economy class 		 Score: 0.8085
show me the flights from pittsburgh to baltimore 		 show me flights from atlanta to baltimore 		 Score: 0.8085
show me flights from boston to denver on tuesday 		 show me flights from boston to denver 		 Score: 0.8085
what is the cheapest flight from denver to pittsburgh on july twenty sixth 		 what are the cheapest round trip flights from denver to pittsburgh 		 Score: 0.8085
show me all flights from pittsburgh which leave tomorrow and arrive in boston 		 show me the daily flight schedule between boston and pittsburgh 		 Score: 0.8085
is there a flight in the afternoon from philadelphia that arrives in the evening in denver 		 show me the list of flights between philadelphia and denver that leave in the afternoon 		 Score: 0.8085
what flights are available from pittsburgh to baltimore on july twenty fifth 1991 		 what economy flights are available from dallas to baltimore on july twenty fifth 1991 		 Score: 0.8085
show me flights from boston to denver on tuesday 		 show me flights from boston to denver on wednesday 		 Score: 0.8085
show me all flights from san francisco to pittsburgh on a monday 		 please list all flights from san francisco to pittsburgh on sunday 		 Score: 0.8085
show me the flights from philadelphia to baltimore 		 give me flights from pittsburgh to baltimore 		 Score: 0.8085
flights from kansas city to cleveland 		 flights from la guardia or jfk to cleveland 		 Score: 0.8085
can you list all flights departing from toronto and landing in san diego with a stopover in denver 		 show me the flights from miami to san diego with one stop in denver 		 Score: 0.8085
show me flights leaving from dallas to baltimore 		 show me flights from philadelphia to baltimore 		 Score: 0.8084
please show me flights from dallas to denver 		 please list flights between san francisco and denver 		 Score: 0.8084
id like a flight from washington that stops in denver and goes on to san francisco 		 show me the flights from denver to san francisco 		 Score: 0.8084
show me round trip flights from denver to baltimore that offer first class service on united 		 give me the flights from denver to baltimore on united airlines 		 Score: 0.8084
show me the flights from miami to denver 		 show me the flights from atlanta to denver on monday 		 Score: 0.8084
show me flights from pittsburgh to san francisco 		 show me the flights from pittsburgh to san francisco on friday 		 Score: 0.8084
is there a delta flight from boston to denver 		 show me the flights from boston to denver 		 Score: 0.8084
what flights are available from san francisco to pittsburgh on monday morning 		 show me flights from los angeles to pittsburgh on monday evening 		 Score: 0.8084
i would like to book a flight from chicago to seattle on june first 		 i would like to book a flight from chicago to seattle on june fourth 		 Score: 0.8084
information on first class round trip from pittsburgh to san francisco 		 list flights from pittsburgh to san francisco 		 Score: 0.8084
delta flights to dallas please 		 please show me flights from san francisco to dallas 		 Score: 0.8084
list all daily flights between boston and oakland as well as boston and oakland using american airline 		 list flights between oakland and san francisco 		 Score: 0.8084
show me all flights from new york to miami leaving on a tuesday and show me all flights from miami to new york leaving on sunday 		 show me first class flights from new york to miami leaving on a tuesday 		 Score: 0.8084
i would like to fly from pittsburgh to atlanta on us air 		 i would like to fly from boston to atlanta 		 Score: 0.8084
which flights go from philadelphia to san francisco 		 i would like a flight from philadelphia to san francisco 		 Score: 0.8084
show me the flights from baltimore to dallas 		 show me the list of flights from dallas to baltimore on american and delta airlines 		 Score: 0.8084
what flights are available from boston to denver today 		 show me all flights arriving to denver from boston 		 Score: 0.8084
what are the flights from washington dc to denver 		 what united airlines flights go through denver 		 Score: 0.8084
all flights from boston to washington 		 what are the flights from boston to washington 		 Score: 0.8084
please show me the flights from atlanta to denver 		 show me all the united flights from boston to denver 		 Score: 0.8083
show me the flights from denver to philadelphia and the flights from pittsburgh to philadelphia 		 show me the flights from denver to philadelphia on a saturday 		 Score: 0.8083
what flights land at general mitchell international 		 list all the takeoffs and landings at general mitchell international 		 Score: 0.8083
what are the flights from boston to atlanta 		 i want to find a flight from boston to atlanta 		 Score: 0.8083
show me the flights from denver to philadelphia again 		 show me the flights from denver to philadelphia on a saturday 		 Score: 0.8083
does american airlines fly from philadelphia to dallas 		 show me the flights from philadelphia to dallas with one stop 		 Score: 0.8083
what are the evening flights flying out of dallas and going to san francisco on american airlines 		 list the flights from dallas to san francisco on american airlines 		 Score: 0.8083
what are the cheapest round trip flights from denver to pittsburgh 		 what is the cheapest flight from denver to pittsburgh leaving on september twenty eighth 		 Score: 0.8083
show me the flights from dallas to boston 		 what flights are available from boston to dallas 		 Score: 0.8083
i would like to fly from pittsburgh to atlanta 		 does american airlines have a flight from pittsburgh to atlanta 		 Score: 0.8083
what flights are available thursday afternoon from baltimore to atlanta 		 what afternoon flights are available from pittsburgh to atlanta on a weekday 		 Score: 0.8082
what are the cheapest flights from pittsburgh to atlanta 		 what are the cheapest round trip flights from denver to atlanta 		 Score: 0.8082
all northwest and united airlines flights with stopovers in denver 		 united airlines stopping in denver 		 Score: 0.8082
need a flight from pittsburgh to denver 		 american airlines from phoenix to denver 		 Score: 0.8082
i need a flight from kansas city to chicago that leaves wednesday and arrives in chicago around 7 pm 		 i want a flight that leaves thursday around 7 pm from chicago to kansas city 		 Score: 0.8082
show me the flights from philadelphia to atlanta 		 show me the flights from denver to atlanta 		 Score: 0.8082
show me the flights from boston to san francisco that stop in dallas 		 do you have a flight from boston to san francisco with a stopover in fort worth dallas 		 Score: 0.8082
show me all flights from san diego to miami with a stop in denver 		 show me all the flights from burbank to denver 		 Score: 0.8082
show me flights from philadelphia to denver on a monday 		 show me the flight that leaves philadelphia in the afternoon and arrives in the evening in denver 		 Score: 0.8082
list all flights on continental leaving denver 		 please list all flights on northwest and united airlines that go to denver 		 Score: 0.8082
what is the last flight from san francisco to boston this wednesday 		 what is the last flight from baltimore to boston 		 Score: 0.8082
show me the direct flights from san francisco to boston 		 what are all the flights between san francisco and boston 		 Score: 0.8082
what flights go from boston to atlanta next tuesday 		 do you have a flight from charlotte to atlanta next tuesday 		 Score: 0.8082
find me flights that are nonstop between boston and dallas 		 show me the flights from boston to san francisco that stop in dallas 		 Score: 0.8082
show me the flights on delta or twa which go through atlanta 		 show me the flights from boston to atlanta 		 Score: 0.8082
nonstop flights from seattle to denver 		 show me the flights from washington dc to san francisco with a stopover in denver 		 Score: 0.8082
i would like a flight on continental airlines on august twentieth from washington to pittsburgh 		 i want a flight on continental airlines leaving san francisco california arriving pittsburgh pennsylvania 		 Score: 0.8082
show me all flights arriving to denver from oakland 		 show me all the united flights from boston to denver 		 Score: 0.8082
show me all the direct flights from baltimore to atlanta 		 what are the flights from atlanta to baltimore 		 Score: 0.8082
show me flights from dallas to pittsburgh 		 show me the flights from pittsburgh to san francisco 		 Score: 0.8082
what flights go from philadelphia to dallas with a stopover in atlanta 		 what flights are available from dallas fort worth to atlanta 		 Score: 0.8082
is there a flight leaving san francisco to denver 		 show flights from denver to san francisco 		 Score: 0.8082
what are all flights from pittsburgh to boston on wednesdays 		 do you have any flights from pittsburgh to boston on wednesday of next week in the morning 		 Score: 0.8082
find travel arrangements for a one way flight from san francisco to dallas 		 please show me flights from san francisco to dallas 		 Score: 0.8082
show me the flights from baltimore to philadelphia 		 show me all flights from san francisco that go to boston baltimore or philadelphia 		 Score: 0.8082
i would like some information on flights leaving boston to atlanta 		 i need information for a flight from denver to atlanta 		 Score: 0.8082
